"district","neighborhood","year","soc_fac_cultural","soc_fac_sports","soc_avail_sports","soc_primary","soc_avail_primary","soc_special","soc_cito","soc_vocational","soc_higherprof","soc_uni","soc_interaction","soc_involvement"
"N Noord","Van der Pekbuurt",2019,26,0,"1.low",2,"1.low",0,"3.mixed",144,147,118,"1.unpleasant","2.average"
"N Noord","Van der Pekbuurt",2020,30,1,"1.low",2,"1.low",0,"3.mixed",161,166,154,"1.unpleasant","2.average"
"N Noord","Vogelbuurt Zuid",2015,40,1,"1.low",2,"1.low",0,"3.mixed",150,125,90,"1.unpleasant","1.low"
"N Noord","Vogelbuurt Zuid",2016,37,1,"1.low",2,"1.low",0,"3.mixed",148,118,85,"1.unpleasant","2.average"
"N Noord","Vogelbuurt Zuid",2017,37,1,"1.low",2,"1.low",0,"3.mixed",141,109,68,"1.unpleasant","2.average"
"N Noord","Vogelbuurt Zuid",2018,38,1,"1.low",2,"1.low",0,"3.mixed",143,113,74,"1.unpleasant","2.average"
"N Noord","Vogelbuurt Zuid",2019,41,1,"1.low",2,"1.low",0,"3.mixed",154,127,97,"1.unpleasant","2.average"
"N Noord","Vogelbuurt Zuid",2020,41,1,"1.low",2,"1.low",0,"3.mixed",151,129,94,"1.unpleasant","2.average"
"N Noord","Walvisbuurt",2015,2,1,"2.high",0,"2.high",0,"3.mixed",45,45,80,"2.average","1.low"
"N Noord","Walvisbuurt",2016,6,2,"2.high",0,"2.high",0,"4.higher",65,56,121,"2.average","2.average"
"N Noord","Walvisbuurt",2017,3,1,"2.high",0,"2.high",0,"3.mixed",47,37,83,"2.average","1.low"
"N Noord","Walvisbuurt",2018,4,1,"2.high",0,"2.high",0,"3.mixed",49,41,88,"2.average","1.low"
"N Noord","Walvisbuurt",2019,5,1,"1.low",0,"2.high",0,"3.mixed",50,46,92,"1.unpleasant","1.low"
"N Noord","Walvisbuurt",2020,4,1,"1.low",0,"2.high",0,"3.mixed",42,43,79,"1.unpleasant","1.low"
"N Noord","Werengouw Midden",2015,10,0,"1.low",1,"2.high",0,"3.mixed",180,105,50,"2.average","1.low"
"N Noord","Werengouw Midden",2016,13,0,"1.low",1,"2.high",0,"3.mixed",163,103,27,"1.unpleasant","1.low"
"N Noord","Werengouw Midden",2017,13,0,"1.low",1,"2.high",0,"3.mixed",161,99,21,"1.unpleasant","2.average"
"N Noord","Werengouw Midden",2018,15,0,"1.low",1,"2.high",0,"3.mixed",165,104,29,"1.unpleasant","2.average"
"N Noord","Werengouw Midden",2019,15,0,"1.low",1,"2.high",0,"3.mixed",166,110,34,"1.unpleasant","2.average"
"N Noord","Werengouw Midden",2020,14,0,"1.low",1,"2.high",0,"3.mixed",155,104,14,"1.unpleasant","1.low"
"N Noord","Werengouw Zuid",2015,2,0,"1.low",0,"2.high",0,"3.mixed",60,35,230,"2.average","2.average"
"N Noord","Werengouw Zuid",2016,7,0,"1.low",0,"2.high",0,"3.mixed",58,42,205,"2.average","2.average"
"N Noord","Werengouw Zuid",2017,7,0,"1.low",0,"2.high",0,"3.mixed",56,38,199,"2.average","2.average"
"N Noord","Werengouw Zuid",2018,6,0,"1.low",0,"2.high",0,"3.mixed",48,32,184,"2.average","2.average"
"N Noord","Werengouw Zuid",2019,8,0,"1.low",0,"2.high",0,"3.mixed",54,42,198,"2.average","2.average"
"N Noord","Werengouw Zuid",2020,10,0,"1.low",0,"2.high",0,"3.mixed",59,52,212,"2.average","2.average"
"T Zuidoost","Bijlmermuseum Noord",2015,4,0,"1.low",0,"2.high",0,"3.mixed",105,60,90,"2.average","2.average"
"T Zuidoost","Bijlmermuseum Noord",2016,8,0,"2.high",0,"2.high",0,"3.mixed",116,56,79,"2.average","2.average"
"T Zuidoost","Bijlmermuseum Noord",2017,7,0,"2.high",0,"2.high",0,"3.mixed",110,45,63,"2.average","2.average"
"T Zuidoost","Bijlmermuseum Noord",2018,5,0,"1.low",0,"2.high",0,"2.middle",102,36,44,"2.average","2.average"
"T Zuidoost","Bijlmermuseum Noord",2019,4,0,"1.low",0,"2.high",0,"2.middle",102,38,44,"2.average","2.average"
"T Zuidoost","Bijlmermuseum Noord",2020,5,0,"1.low",0,"2.high",0,"2.middle",108,45,55,"2.average","2.average"
"T Zuidoost","Bijlmermuseum Zuid",2015,1,0,"2.high",0,"2.high",0,"3.mixed",130,120,65,"2.average","2.average"
"T Zuidoost","Bijlmermuseum Zuid",2016,0,0,"2.high",0,"2.high",0,"3.mixed",124,109,50,"2.average","2.average"
"T Zuidoost","Bijlmermuseum Zuid",2017,3,0,"2.high",0,"2.high",0,"3.mixed",139,118,74,"2.average","2.average"
"T Zuidoost","Bijlmermuseum Zuid",2018,3,0,"2.high",0,"2.high",0,"3.mixed",140,117,73,"2.average","2.average"
"T Zuidoost","Bijlmermuseum Zuid",2019,1,0,"1.low",0,"2.high",0,"3.mixed",133,112,59,"2.average","2.average"
"T Zuidoost","Bijlmermuseum Zuid",2020,1,0,"1.low",0,"2.high",0,"3.mixed",133,113,58,"2.average","2.average"
"T Zuidoost","Dorp Driemond",2015,2,2,"2.high",2,"2.high",0,"3.mixed",40,35,30,"3.pleasant","3.high"
"T Zuidoost","Dorp Driemond",2016,3,1,"2.high",2,"2.high",0,"4.higher",39,25,57,"3.pleasant","3.high"
"T Zuidoost","Dorp Driemond",2017,7,1,"2.high",2,"2.high",0,"4.higher",59,38,89,"3.pleasant","3.high"
"T Zuidoost","Dorp Driemond",2018,3,1,"2.high",2,"2.high",0,"4.higher",43,22,56,"3.pleasant","3.high"
"T Zuidoost","Dorp Driemond",2019,5,1,"2.high",2,"2.high",0,"4.higher",52,32,74,"3.pleasant","3.high"
"T Zuidoost","Dorp Driemond",2020,4,1,"2.high",2,"2.high",0,"3.mixed",47,29,64,"3.pleasant","3.high"
"T Zuidoost","F-buurt",2015,12,0,"2.high",1,"2.high",0,"3.mixed",200,155,55,"2.average","2.average"
"T Zuidoost","F-buurt",2016,11,0,"2.high",1,"2.high",0,"3.mixed",209,148,51,"2.average","2.average"
"T Zuidoost","F-buurt",2017,12,0,"2.high",1,"2.high",0,"3.mixed",213,146,54,"3.pleasant","2.average"
"T Zuidoost","F-buurt",2018,10,0,"2.high",1,"2.high",0,"3.mixed",207,139,39,"2.average","2.average"
"T Zuidoost","F-buurt",2019,15,0,"2.high",1,"2.high",0,"3.mixed",231,163,86,"3.pleasant","2.average"
"T Zuidoost","F-buurt",2020,11,0,"2.high",1,"2.high",0,"3.mixed",217,151,57,"3.pleasant","2.average"
"T Zuidoost","G-buurt Noord",2015,1,0,"1.low",0,"2.high",0,"3.mixed",90,35,75,"2.average","2.average"
"T Zuidoost","G-buurt Noord",2016,2,0,"1.low",0,"2.high",0,"3.mixed",81,25,110,"2.average","1.low"
"T Zuidoost","G-buurt Noord",2017,4,0,"1.low",0,"2.high",0,"3.mixed",91,29,124,"2.average","2.average"
"T Zuidoost","G-buurt Noord",2018,5,0,"1.low",0,"2.high",0,"3.mixed",94,30,128,"2.average","2.average"
"T Zuidoost","G-buurt Noord",2019,4,0,"1.low",0,"2.high",0,"3.mixed",95,32,130,"2.average","2.average"
"T Zuidoost","G-buurt Noord",2020,3,0,"1.low",0,"2.high",0,"3.mixed",89,28,117,"2.average","1.low"
"T Zuidoost","G-buurt Oost",2015,10,3,"1.low",2,"2.high",0,"4.higher",40,122,92,"3.pleasant","3.high"
"T Zuidoost","G-buurt Oost",2016,9,2,"1.low",2,"2.high",0,"3.mixed",31,109,72,"3.pleasant","3.high"
"T Zuidoost","G-buurt Oost",2017,15,3,"1.low",2,"2.high",0,"4.higher",61,131,125,"3.pleasant","3.high"
"T Zuidoost","G-buurt Oost",2018,9,2,"1.low",2,"2.high",0,"3.mixed",31,103,64,"3.pleasant","3.high"
"T Zuidoost","G-buurt Oost",2019,12,2,"1.low",2,"2.high",0,"4.higher",49,120,99,"3.pleasant","3.high"
"T Zuidoost","G-buurt Oost",2020,9,2,"1.low",2,"2.high",0,"3.mixed",37,111,75,"3.pleasant","3.high"
"T Zuidoost","G-buurt West",2015,6,1,"1.low",0,"2.high",0,"3.mixed",185,130,65,"2.average","1.low"
"T Zuidoost","G-buurt West",2016,6,1,"1.low",0,"2.high",0,"3.mixed",184,120,55,"2.average","2.average"
"T Zuidoost","G-buurt West",2017,8,2,"2.high",0,"2.high",0,"3.mixed",195,125,73,"2.average","2.average"
"T Zuidoost","G-buurt West",2018,7,1,"1.low",0,"2.high",0,"3.mixed",191,120,63,"2.average","2.average"
"T Zuidoost","G-buurt West",2019,5,1,"1.low",0,"2.high",0,"2.middle",185,116,49,"2.average","2.average"
"T Zuidoost","G-buurt West",2020,7,1,"1.low",0,"2.high",0,"2.middle",192,124,63,"2.average","2.average"
"T Zuidoost","Gaasperdam Noord",2015,7,0,"2.high",0,"2.high",0,"2.middle",49,72,26,"2.average","2.average"
"T Zuidoost","Gaasperdam Noord",2016,11,1,"2.high",0,"2.high",0,"3.mixed",66,83,56,"3.pleasant","2.average"
"T Zuidoost","Gaasperdam Noord",2017,10,0,"2.high",0,"2.high",0,"2.middle",60,72,38,"3.pleasant","2.average"
"T Zuidoost","Gaasperdam Noord",2018,10,0,"2.high",0,"2.high",0,"2.middle",61,71,37,"3.pleasant","2.average"
"T Zuidoost","Gaasperdam Noord",2019,11,0,"2.high",0,"2.high",0,"2.middle",71,82,57,"3.pleasant","2.average"
"T Zuidoost","Gaasperdam Noord",2020,11,0,"2.high",0,"2.high",0,"2.middle",72,84,58,"3.pleasant","2.average"
"T Zuidoost","Gaasperdam Zuid",2015,5,0,"1.low",2,"2.high",0,"2.middle",51,38,104,"2.average","1.low"
"T Zuidoost","Gaasperdam Zuid",2016,7,0,"1.low",2,"2.high",0,"3.mixed",57,39,112,"2.average","2.average"
"T Zuidoost","Gaasperdam Zuid",2017,5,0,"1.low",2,"2.high",0,"2.middle",49,26,92,"2.average","2.average"
"T Zuidoost","Gaasperdam Zuid",2018,6,0,"1.low",2,"2.high",0,"2.middle",51,27,94,"2.average","2.average"
"T Zuidoost","Gaasperdam Zuid",2019,8,0,"1.low",2,"2.high",0,"3.mixed",67,42,123,"3.pleasant","2.average"
"T Zuidoost","Gaasperdam Zuid",2020,8,0,"1.low",2,"2.high",0,"2.middle",65,42,119,"2.average","2.average"
"T Zuidoost","Gein Noordoost",2015,3,0,"1.low",1,"2.high",0,"4.higher",100,115,45,"3.pleasant","2.average"
"T Zuidoost","Gein Noordoost",2016,6,0,"2.high",1,"2.high",0,"4.higher",104,120,59,"3.pleasant","3.high"
"T Zuidoost","Gein Noordoost",2017,5,0,"2.high",1,"2.high",0,"4.higher",98,109,41,"3.pleasant","3.high"
"T Zuidoost","Gein Noordoost",2018,6,0,"2.high",1,"2.high",0,"4.higher",106,115,54,"3.pleasant","3.high"
"T Zuidoost","Gein Noordoost",2019,5,0,"1.low",1,"2.high",0,"4.higher",104,114,49,"3.pleasant","3.high"
"T Zuidoost","Gein Noordoost",2020,5,0,"1.low",1,"2.high",0,"3.mixed",104,116,49,"3.pleasant","3.high"
"T Zuidoost","Gein Noordwest",2015,3,1,"2.high",2,"2.high",0,"3.mixed",145,70,35,"2.average","1.low"
"T Zuidoost","Gein Noordwest",2016,6,1,"2.high",2,"2.high",0,"3.mixed",154,79,54,"2.average","2.average"
"T Zuidoost","Gein Noordwest",2017,3,0,"2.high",2,"2.high",0,"2.middle",136,57,12,"2.average","1.low"
"T Zuidoost","Gein Noordwest",2018,3,0,"2.high",2,"2.high",0,"2.middle",139,59,16,"2.average","1.low"
"T Zuidoost","Gein Noordwest",2019,5,0,"2.high",2,"2.high",0,"2.middle",152,72,41,"2.average","2.average"
"T Zuidoost","Gein Noordwest",2020,8,1,"2.high",2,"2.high",0,"3.mixed",168,88,72,"2.average","2.average"
"T Zuidoost","Gein Zuidoost",2015,3,0,"2.high",0,"2.high",0,"3.mixed",120,95,30,"2.average","2.average"
"T Zuidoost","Gein Zuidoost",2016,3,0,"2.high",0,"2.high",0,"3.mixed",114,91,27,"2.average","2.average"
"T Zuidoost","Gein Zuidoost",2017,2,0,"2.high",0,"2.high",0,"3.mixed",109,80,11,"2.average","2.average"
"T Zuidoost","Gein Zuidoost",2018,6,0,"2.high",0,"2.high",0,"3.mixed",131,99,52,"3.pleasant","2.average"
"T Zuidoost","Gein Zuidoost",2019,5,0,"2.high",0,"2.high",0,"3.mixed",129,99,47,"3.pleasant","2.average"
"T Zuidoost","Gein Zuidoost",2020,6,0,"1.low",0,"2.high",0,"3.mixed",135,106,58,"3.pleasant","2.average"
"T Zuidoost","Gein Zuidwest",2015,4,0,"1.low",3,"2.high",1,"3.mixed",65,50,30,"2.average","2.average"
"T Zuidoost","Gein Zuidwest",2016,6,0,"2.high",3,"2.high",1,"3.mixed",69,60,37,"2.average","2.average"
"T Zuidoost","Gein Zuidwest",2017,5,0,"2.high",2,"2.high",1,"3.mixed",64,50,21,"2.average","2.average"
"T Zuidoost","Gein Zuidwest",2018,6,0,"2.high",3,"2.high",1,"3.mixed",71,55,32,"2.average","2.average"
"T Zuidoost","Gein Zuidwest",2019,9,0,"2.high",3,"2.high",1,"3.mixed",85,68,58,"2.average","2.average"
"T Zuidoost","Gein Zuidwest",2020,5,0,"1.low",3,"1.low",1,"2.middle",68,55,25,"2.average","2.average"
"T Zuidoost","Grunder/Koningshoef",2015,1,0,"1.low",0,"2.high",0,"3.mixed",75,45,80,"2.average","2.average"
"T Zuidoost","Grunder/Koningshoef",2016,3,0,"1.low",0,"2.high",0,"3.mixed",74,50,71,"2.average","2.average"
"T Zuidoost","Grunder/Koningshoef",2017,4,0,"1.low",0,"2.high",0,"3.mixed",79,49,75,"2.average","2.average"
"T Zuidoost","Grunder/Koningshoef",2018,6,0,"1.low",0,"2.high",0,"3.mixed",90,58,94,"3.pleasant","3.high"
"T Zuidoost","Grunder/Koningshoef",2019,2,0,"1.low",0,"2.high",0,"3.mixed",74,44,62,"2.average","2.average"
"T Zuidoost","Grunder/Koningshoef",2020,4,0,"1.low",0,"2.high",0,"3.mixed",82,54,78,"2.average","2.average"
"T Zuidoost","Hakfort/Huigenbos",2015,19,0,"2.high",0,"2.high",0,"2.middle",110,125,110,"2.average","2.average"
"T Zuidoost","Hakfort/Huigenbos",2016,16,0,"2.high",0,"2.high",0,"3.mixed",111,122,108,"2.average","2.average"
"T Zuidoost","Hakfort/Huigenbos",2017,17,0,"2.high",0,"2.high",0,"3.mixed",117,122,114,"2.average","2.average"
"T Zuidoost","Hakfort/Huigenbos",2018,18,0,"2.high",0,"2.high",0,"3.mixed",123,127,123,"2.average","2.average"
"T Zuidoost","Hakfort/Huigenbos",2019,18,0,"2.high",0,"2.high",0,"3.mixed",127,132,131,"2.average","2.average"
"T Zuidoost","Hakfort/Huigenbos",2020,13,0,"1.low",0,"1.low",0,"2.middle",102,111,81,"1.unpleasant","1.low"
"T Zuidoost","Holendrecht Noordwest",2015,3,1,"1.low",3,"2.high",0,"2.middle",145,55,45,"2.average","2.average"
"T Zuidoost","Holendrecht Noordwest",2016,6,1,"1.low",3,"2.high",0,"3.mixed",155,56,48,"2.average","2.average"
"T Zuidoost","Holendrecht Noordwest",2017,4,0,"1.low",2,"2.high",0,"2.middle",149,45,31,"2.average","1.low"
"T Zuidoost","Holendrecht Noordwest",2018,3,0,"1.low",2,"1.low",0,"2.middle",143,38,16,"2.average","1.low"
"T Zuidoost","Holendrecht Noordwest",2019,7,1,"1.low",3,"2.high",0,"2.middle",165,59,58,"2.average","2.average"
"T Zuidoost","Holendrecht Noordwest",2020,6,0,"1.low",3,"2.high",0,"2.middle",164,60,56,"2.average","2.average"
"T Zuidoost","Holendrecht Oost",2015,6,0,"1.low",1,"2.high",0,"3.mixed",65,75,30,"2.average","2.average"
"T Zuidoost","Holendrecht Oost",2016,7,0,"1.low",1,"2.high",0,"3.mixed",66,71,29,"2.average","2.average"
"T Zuidoost","Holendrecht Oost",2017,5,0,"1.low",1,"2.high",0,"3.mixed",56,57,5,"2.average","2.average"
"T Zuidoost","Holendrecht Oost",2018,8,0,"1.low",1,"2.high",0,"3.mixed",74,72,37,"3.pleasant","2.average"
"T Zuidoost","Holendrecht Oost",2019,8,0,"1.low",1,"2.high",0,"3.mixed",78,76,44,"3.pleasant","2.average"
"T Zuidoost","Holendrecht Oost",2020,8,0,"1.low",1,"2.high",0,"3.mixed",78,78,43,"3.pleasant","2.average"
"T Zuidoost","Hoptille",2015,3,0,"2.high",0,"2.high",0,"2.middle",65,32,111,"1.unpleasant","2.average"
"T Zuidoost","Hoptille",2016,2,0,"2.high",0,"2.high",0,"2.middle",56,19,91,"1.unpleasant","2.average"
"T Zuidoost","Hoptille",2017,5,0,"2.high",0,"2.high",0,"2.middle",69,26,112,"2.average","2.average"
"T Zuidoost","Hoptille",2018,4,0,"2.high",0,"2.high",0,"2.middle",70,25,112,"2.average","2.average"
"T Zuidoost","Hoptille",2019,4,0,"2.high",0,"2.high",0,"2.middle",71,27,113,"2.average","2.average"
"T Zuidoost","Hoptille",2020,3,0,"1.low",0,"1.low",0,"1.basic",68,26,107,"2.average","2.average"
"T Zuidoost","K-buurt Midden",2015,5,1,"2.high",0,"2.high",0,"3.mixed",85,40,55,"2.average","2.average"
"T Zuidoost","K-buurt Midden",2016,5,1,"2.high",0,"2.high",0,"3.mixed",80,34,91,"2.average","2.average"
"T Zuidoost","K-buurt Midden",2017,6,1,"2.high",0,"2.high",0,"3.mixed",87,35,99,"2.average","2.average"
"T Zuidoost","K-buurt Midden",2018,7,1,"2.high",0,"2.high",0,"3.mixed",93,39,108,"2.average","2.average"
"T Zuidoost","K-buurt Midden",2019,5,1,"2.high",0,"2.high",0,"3.mixed",87,35,97,"2.average","2.average"
"T Zuidoost","K-buurt Midden",2020,5,1,"1.low",0,"2.high",0,"3.mixed",89,38,99,"2.average","2.average"
"T Zuidoost","K-buurt Zuidwest",2015,3,0,"1.low",0,"2.high",0,"3.mixed",80,40,165,"2.average","2.average"
"T Zuidoost","K-buurt Zuidwest",2016,7,0,"1.low",0,"2.high",0,"3.mixed",91,44,113,"2.average","2.average"
"T Zuidoost","K-buurt Zuidwest",2017,7,0,"2.high",0,"2.high",0,"3.mixed",94,41,114,"3.pleasant","2.average"
"T Zuidoost","K-buurt Zuidwest",2018,7,0,"1.low",0,"2.high",0,"3.mixed",93,39,109,"2.average","2.average"
"T Zuidoost","K-buurt Zuidwest",2019,6,0,"1.low",0,"2.high",0,"3.mixed",89,37,101,"2.average","2.average"
"T Zuidoost","K-buurt Zuidwest",2020,6,0,"1.low",0,"2.high",0,"3.mixed",91,40,103,"2.average","2.average"
"T Zuidoost","Kantershof",2015,1,2,"1.low",2,"2.high",0,"3.mixed",75,45,80,"3.pleasant","3.high"
"T Zuidoost","Kantershof",2016,4,1,"1.low",2,"2.high",0,"3.mixed",72,45,66,"3.pleasant","3.high"
"T Zuidoost","Kantershof",2017,1,0,"1.low",2,"2.high",0,"3.mixed",55,24,27,"2.average","2.average"
"T Zuidoost","Kantershof",2018,4,1,"1.low",2,"2.high",0,"3.mixed",72,38,58,"3.pleasant","3.high"
"T Zuidoost","Kantershof",2019,5,1,"1.low",2,"2.high",0,"3.mixed",76,43,67,"3.pleasant","3.high"
"T Zuidoost","Kantershof",2020,5,1,"1.low",2,"2.high",0,"3.mixed",79,48,72,"3.pleasant","3.high"
"T Zuidoost","Kortvoort",2015,3,0,"1.low",3,"2.high",1,"3.mixed",110,65,30,"2.average","2.average"
"T Zuidoost","Kortvoort",2016,5,0,"1.low",3,"2.high",1,"2.middle",101,61,25,"2.average","1.low"
"T Zuidoost","Kortvoort",2017,8,0,"2.high",3,"2.high",1,"3.mixed",125,70,75,"2.average","1.low"
"T Zuidoost","Kortvoort",2018,8,0,"2.high",3,"2.high",1,"3.mixed",119,71,53,"2.average","2.average"
"T Zuidoost","Kortvoort",2019,11,0,"1.low",3,"1.low",1,"2.middle",110,85,30,"2.average","2.average"
"T Zuidoost","Kortvoort",2020,6,0,"1.low",3,"2.high",1,"2.middle",112,68,39,"2.average","2.average"
"T Zuidoost","L-buurt",2015,13,1,"1.low",1,"2.high",2,"3.mixed",44,70,44,"2.average","2.average"
"T Zuidoost","L-buurt",2016,13,0,"1.low",1,"2.high",2,"4.higher",44,65,41,"2.average","2.average"
"T Zuidoost","L-buurt",2017,13,0,"1.low",1,"2.high",1,"3.mixed",44,60,36,"2.average","2.average"
"T Zuidoost","L-buurt",2018,13,0,"1.low",1,"2.high",1,"3.mixed",44,59,34,"2.average","2.average"
"T Zuidoost","L-buurt",2019,14,0,"1.low",1,"2.high",1,"3.mixed",60,55,50,"2.average","2.average"
"T Zuidoost","L-buurt",2020,15,0,"1.low",1,"2.high",1,"3.mixed",58,75,61,"3.pleasant","3.high"
"T Zuidoost","Rechte H-buurt",2015,5,0,"2.high",0,"2.high",0,"3.mixed",180,90,30,"2.average","2.average"
"T Zuidoost","Rechte H-buurt",2016,9,0,"2.high",0,"2.high",0,"3.mixed",182,95,37,"2.average","2.average"
"T Zuidoost","Rechte H-buurt",2017,10,0,"2.high",0,"2.high",0,"3.mixed",190,97,48,"3.pleasant","2.average"
"T Zuidoost","Rechte H-buurt",2018,10,0,"2.high",0,"2.high",0,"3.mixed",192,97,47,"3.pleasant","2.average"
"T Zuidoost","Rechte H-buurt",2019,7,0,"2.high",0,"2.high",0,"2.middle",177,85,17,"2.average","2.average"
"T Zuidoost","Rechte H-buurt",2020,9,0,"2.high",0,"2.high",0,"2.middle",190,99,44,"3.pleasant","2.average"
"T Zuidoost","Reigersbos Midden",2015,6,0,"2.high",0,"2.high",0,"3.mixed",80,65,35,"2.average","1.low"
"T Zuidoost","Reigersbos Midden",2016,5,0,"2.high",0,"2.high",0,"2.middle",64,51,11,"2.average","1.low"
"T Zuidoost","Reigersbos Midden",2017,8,0,"2.high",0,"2.high",0,"3.mixed",77,58,32,"2.average","2.average"
"T Zuidoost","Reigersbos Midden",2018,6,0,"2.high",0,"2.high",0,"2.middle",67,47,10,"2.average","1.low"
"T Zuidoost","Reigersbos Midden",2019,7,0,"2.high",0,"2.high",0,"2.middle",73,54,20,"2.average","2.average"
"T Zuidoost","Reigersbos Midden",2020,7,0,"1.low",0,"2.high",0,"2.middle",78,60,30,"2.average","2.average"
"T Zuidoost","Reigersbos Noord",2015,3,0,"1.low",0,"2.high",0,"2.middle",240,125,45,"2.average","2.average"
"T Zuidoost","Reigersbos Noord",2016,6,0,"1.low",0,"2.high",0,"3.mixed",276,124,54,"2.average","2.average"
"T Zuidoost","Reigersbos Noord",2017,7,0,"1.low",0,"2.high",0,"3.mixed",278,120,53,"2.average","2.average"
"T Zuidoost","Reigersbos Noord",2018,3,0,"1.low",0,"2.high",0,"2.middle",260,102,14,"1.unpleasant","1.low"
"T Zuidoost","Reigersbos Noord",2019,4,0,"1.low",0,"2.high",0,"2.middle",269,112,32,"2.average","2.average"
"T Zuidoost","Reigersbos Noord",2020,5,0,"1.low",0,"2.high",0,"2.middle",274,118,41,"2.average","2.average"
"T Zuidoost","Reigersbos Zuid",2015,7,1,"2.high",0,"2.high",0,"3.mixed",75,85,50,"2.average","2.average"
"T Zuidoost","Reigersbos Zuid",2016,6,0,"2.high",0,"2.high",0,"3.mixed",76,72,60,"2.average","2.average"
"T Zuidoost","Reigersbos Zuid",2017,8,1,"2.high",0,"2.high",0,"3.mixed",85,75,73,"2.average","2.average"
"T Zuidoost","Reigersbos Zuid",2018,6,0,"2.high",0,"2.high",0,"3.mixed",75,65,51,"2.average","2.average"
"T Zuidoost","Reigersbos Zuid",2019,6,0,"1.low",0,"2.high",0,"3.mixed",77,68,53,"2.average","2.average"
"T Zuidoost","Reigersbos Zuid",2020,10,1,"2.high",0,"2.high",0,"3.mixed",100,90,98,"2.average","2.average"
"T Zuidoost","Venserpolder Oost",2015,14,0,"1.low",0,"1.low",3,"3.mixed",120,130,55,"2.average","2.average"
"T Zuidoost","Venserpolder Oost",2016,15,0,"1.low",0,"2.high",3,"3.mixed",131,122,62,"2.average","2.average"
"T Zuidoost","Venserpolder Oost",2017,15,0,"1.low",0,"2.high",3,"3.mixed",132,118,60,"2.average","2.average"
"T Zuidoost","Venserpolder Oost",2018,16,0,"1.low",0,"2.high",3,"3.mixed",140,123,72,"2.average","2.average"
"T Zuidoost","Venserpolder Oost",2019,13,0,"1.low",0,"1.low",3,"2.middle",125,111,42,"2.average","2.average"
"T Zuidoost","Venserpolder Oost",2020,15,0,"1.low",0,"1.low",3,"2.middle",137,124,65,"2.average","2.average"
"T Zuidoost","Venserpolder West",2015,5,0,"1.low",1,"2.high",0,"2.middle",160,135,65,"2.average","2.average"
"T Zuidoost","Venserpolder West",2016,8,0,"1.low",1,"2.high",0,"3.mixed",178,137,66,"2.average","2.average"
"T Zuidoost","Venserpolder West",2017,9,0,"1.low",1,"2.high",0,"3.mixed",188,140,80,"2.average","2.average"
"T Zuidoost","Venserpolder West",2018,7,0,"1.low",1,"2.high",0,"3.mixed",177,129,56,"2.average","2.average"
"T Zuidoost","Venserpolder West",2019,10,0,"1.low",1,"2.high",0,"3.mixed",195,147,91,"2.average","2.average"
"T Zuidoost","Venserpolder West",2020,7,0,"1.low",1,"1.low",0,"2.middle",179,134,59,"2.average","2.average"
